label,language,file_path,error_type,error_category,line,column,message,offending_symbol,source_line,feat_lang_C,feat_lang_CPP,feat_lang_Java,feat_type_LEXICAL,feat_type_SYNTAX,feat_type_NONE,feat_cat_MISSING_TOKEN,feat_cat_EXTRANEOUS_TOKEN,feat_cat_MISMATCHED_TOKEN,feat_cat_NO_VIABLE_ALT,feat_cat_UNRECOGNIZED_TOKEN,feat_cat_OTHER,feat_line_norm,feat_col_norm,feat_src_len_norm,feat_quoted_token_count,feat_msg_len_norm,feat_brace_balance_flag,feat_paren_balance_flag,feat_has_semicolon,feat_has_main,feat_hint_semicolon,feat_hint_semi,feat_hint_lbrace,feat_hint_rbrace,feat_hint_lparen,feat_hint_rparen,feat_hint_identifier,feat_hint_return,feat_hint_int,feat_hint_void,feat_hint_class,feat_hint_if,feat_hint_while,feat_hint_for,feat_hint_string,feat_language_label_norm
REMOVE_EXTRA_SEMICOLON,CPP,samples/cpp/struct.cpp,SYNTAX,EXTRANEOUS_TOKEN,19,47,"extraneous input ';' expecting {<EOF>, '#', '(', '{', '}', '[', '!', '++', '--', '+', '-', '*', '&', '~', 'class', 'struct', 'union', 'enum', 'namespace', 'using', 'template', 'operator', 'virtual', 'override', 'final', 'explicit', 'friend', 'inline', 'static', 'extern', 'const', 'constexpr', 'volatile', 'mutable', 'register', 'auto', 'typedef', 'new', 'delete', 'this', 'nullptr', 'sizeof', 'throw', 'try', 'int', 'float', 'double', 'char', 'void', 'bool', 'short', 'long', 'unsigned', 'signed', 'wchar_t', 'string', 'if', 'while', 'do', 'for', 'switch', 'break', 'continue', 'goto', 'return', 'cout', 'cin', 'endl', 'NULL', 'true', 'false', HEX_NUMBER, OCTAL_NUMBER, FLOAT_NUMBER, NUMBER, CHAR_LITERAL, STRING, IDENTIFIER}",;,        int height = bottomRight.y - topLeft.y;;,0,1,0,0,1,0,0,1,0,0,0,0,0.019,0.235,0.16,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
FIX_TYPO_VOID,CPP,samples/cpp/struct.cpp,NONE,OTHER,0,0,,,,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
ADD_CLOSING_BRACE,CPP,samples/cpp/struct.cpp,SYNTAX,EXTRANEOUS_TOKEN,11,1,"extraneous input ';' expecting {'}', '~', 'class', 'struct', 'union', 'enum', 'operator', 'public', 'private', 'protected', 'virtual', 'override', 'final', 'explicit', 'friend', 'inline', 'static', 'extern', 'const', 'constexpr', 'volatile', 'mutable', 'register', 'auto', 'new', 'delete', 'int', 'float', 'double', 'char', 'void', 'bool', 'short', 'long', 'unsigned', 'signed', 'wchar_t', 'string', IDENTIFIER}",;,};,0,1,0,0,1,0,0,1,0,0,0,0,0.011,0.005,0.006666666666666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5
ADD_SEMICOLON,Java,samples/java/ArrayDemo.java,SYNTAX,MISMATCHED_TOKEN,4,8,"mismatched input 'for' expecting {';', ','}",for,        for (int i = 0; i < 5; i++) {,0,0,1,0,1,0,0,0,1,0,0,0,0.004,0.04,0.12333333333333334,0.3,0.14333333333333334,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ADD_SEMICOLON,Java,samples/java/ArrayDemo.java,SYNTAX,MISSING_TOKEN,4,24,missing ';' at 'i',i,        for (int i = 0; i < 5; i++) {,0,0,1,0,1,0,1,0,0,0,0,0,0.004,0.12,0.12333333333333334,0.2,0.06,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ADD_SEMICOLON,Java,samples/java/ArrayDemo.java,SYNTAX,MISSING_TOKEN,7,24,missing ';' at 'i',i,        for (int i = 0; i < 5; i++) {,0,0,1,0,1,0,1,0,0,0,0,0,0.007,0.12,0.12333333333333334,0.2,0.06,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ADD_SEMICOLON,Java,samples/java/ArrayDemo.java,SYNTAX,MISMATCHED_TOKEN,4,8,"mismatched input 'for' expecting {';', ','}",for,        for (int i = 0; i < 5; i++) {,0,0,1,0,1,0,0,0,1,0,0,0,0.004,0.04,0.12333333333333334,0.3,0.14333333333333334,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ADD_SEMICOLON,Java,samples/java/ArrayDemo.java,SYNTAX,MISSING_TOKEN,4,24,missing ';' at 'i',i,        for (int i = 0; i < 5; i++) {,0,0,1,0,1,0,1,0,0,0,0,0,0.004,0.12,0.12333333333333334,0.2,0.06,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ADD_SEMICOLON,Java,samples/java/ArrayDemo.java,SYNTAX,MISSING_TOKEN,7,24,missing ';' at 'i',i,        for (int i = 0; i < 5; i++) {,0,0,1,0,1,0,1,0,0,0,0,0,0.007,0.12,0.12333333333333334,0.2,0.06,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FIX_TYPO_PUBLIC,Java,samples/java/ArrayDemo.java,SYNTAX,EXTRANEOUS_TOKEN,1,0,"extraneous input 'pubic' expecting {'@', 'package', 'import', 'class', 'interface', 'enum', 'abstract', 'final', 'static', 'strictfp', 'native', 'synchronized', 'transient', 'volatile', 'public', 'private', 'protected', 'sealed', 'record'}",pubic,pubic class ArrayDemo {,0,0,1,0,1,0,0,1,0,0,0,0,0.001,0.0,0.07666666666666666,1.0,0.7966666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FIX_TYPO_PUBLIC,Java,samples/java/ArrayDemo.java,SYNTAX,MISSING_TOKEN,4,24,missing ';' at 'i',i,        for (int i = 0; i < 5; i++) {,0,0,1,0,1,0,1,0,0,0,0,0,0.004,0.12,0.12333333333333334,0.2,0.06,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FIX_TYPO_PUBLIC,Java,samples/java/ArrayDemo.java,SYNTAX,MISSING_TOKEN,7,24,missing ';' at 'i',i,        for (int i = 0; i < 5; i++) {,0,0,1,0,1,0,1,0,0,0,0,0,0.007,0.12,0.12333333333333334,0.2,0.06,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FIX_TYPO_CLASS,Java,samples/java/ArrayDemo.java,SYNTAX,NO_VIABLE_ALT,1,7,no viable alternative at input 'publicclas',clas,public clas ArrayDemo {,0,0,1,0,1,0,0,0,0,1,0,0,0.001,0.035,0.07666666666666666,0.1,0.14333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NO_ERROR,Java,samples/java/Hello.java,NONE,OTHER,0,0,,,,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
REMOVE_EXTRA_SEMICOLON,Java,samples/java/Hello.java,SYNTAX,EXTRANEOUS_TOKEN,4,5,extraneous input ';' expecting '}',;,    };,0,0,1,0,1,0,0,1,0,0,0,0,0.004,0.025,0.02,0.2,0.11333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
REMOVE_EXTRA_SEMICOLON,Java,samples/java/Hello.java,NONE,OTHER,0,0,,,,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_SEMICOLON,Java,samples/java/Hello.java,SYNTAX,MISSING_TOKEN,4,4,missing ';' at '}',},    },0,0,1,0,1,0,1,0,0,0,0,0,0.004,0.02,0.016666666666666666,0.2,0.06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_SEMICOLON,Java,samples/java/Hello.java,SYNTAX,MISSING_TOKEN,4,4,missing ';' at '}',},    },0,0,1,0,1,0,1,0,0,0,0,0,0.004,0.02,0.016666666666666666,0.2,0.06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NO_ERROR,Java,samples/java/StringDemo.java,NONE,OTHER,0,0,,,,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_SEMICOLON,Java,samples/java/StringDemo.java,SYNTAX,MISSING_TOKEN,7,4,missing ';' at '}',},    },0,0,1,0,1,0,1,0,0,0,0,0,0.007,0.02,0.016666666666666666,0.2,0.06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/StringDemo.java,SYNTAX,MISSING_TOKEN,8,0,missing '}' at '<EOF>',<EOF>,,0,0,1,0,1,0,1,0,0,0,0,0,0.008,0.0,0.0,0.2,0.07333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/StringDemo.java,SYNTAX,MISSING_TOKEN,8,0,missing '}' at '<EOF>',<EOF>,,0,0,1,0,1,0,1,0,0,0,0,0,0.008,0.0,0.0,0.2,0.07333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_SEMICOLON,Java,samples/java/StringDemo.java,SYNTAX,MISSING_TOKEN,7,4,missing ';' at '}',},    },0,0,1,0,1,0,1,0,0,0,0,0,0.007,0.02,0.016666666666666666,0.2,0.06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NO_ERROR,Java,samples/java/WhileDemo.java,NONE,OTHER,0,0,,,,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/WhileDemo.java,SYNTAX,MISSING_TOKEN,9,1,missing '}' at '<EOF>',<EOF>,},0,0,1,0,1,0,1,0,0,0,0,0,0.009,0.005,0.0033333333333333335,0.2,0.07333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FIX_TYPO_CLASS,Java,samples/java/WhileDemo.java,SYNTAX,NO_VIABLE_ALT,1,7,no viable alternative at input 'publicclas',clas,public clas WhileDemo {,0,0,1,0,1,0,0,0,0,1,0,0,0.001,0.035,0.07666666666666666,0.1,0.14333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
FIX_TYPO_PUBLIC,Java,samples/java/WhileDemo.java,SYNTAX,EXTRANEOUS_TOKEN,1,0,"extraneous input 'pubic' expecting {'@', 'package', 'import', 'class', 'interface', 'enum', 'abstract', 'final', 'static', 'strictfp', 'native', 'synchronized', 'transient', 'volatile', 'public', 'private', 'protected', 'sealed', 'record'}",pubic,pubic class WhileDemo {,0,0,1,0,1,0,0,1,0,0,0,0,0.001,0.0,0.07666666666666666,1.0,0.7966666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
REMOVE_EXTRA_SEMICOLON,Java,samples/java/WhileDemo.java,NONE,OTHER,0,0,,,,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NO_ERROR,Java,samples/java/calculator.java,NONE,OTHER,0,0,,,,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_SEMICOLON,Java,samples/java/calculator.java,SYNTAX,MISMATCHED_TOKEN,12,8,"mismatched input 'int' expecting {';', ','}",int,"        int result = c.add(5, 3);",0,0,1,0,1,0,0,0,1,0,0,0,0.012,0.04,0.11,0.3,0.14333333333333334,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_SEMICOLON,Java,samples/java/calculator.java,SYNTAX,MISMATCHED_TOKEN,13,8,"mismatched input 'System' expecting {';', ','}",System,        System.out.println(result);,0,0,1,0,1,0,0,0,1,0,0,0,0.013,0.04,0.11666666666666667,0.3,0.15333333333333332,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/calculator.java,SYNTAX,MISMATCHED_TOKEN,10,27,"mismatched input '(' expecting {';', ','}",(,    public static void main(String[] args) {,0,0,1,0,1,0,0,0,1,0,0,0,0.01,0.135,0.14666666666666667,0.3,0.13666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/calculator.java,SYNTAX,MISMATCHED_TOKEN,10,41,"mismatched input ')' expecting {';', ','}",),    public static void main(String[] args) {,0,0,1,0,1,0,0,0,1,0,0,0,0.01,0.205,0.14666666666666667,0.3,0.13666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/calculator.java,SYNTAX,MISSING_TOKEN,15,1,missing '}' at '<EOF>',<EOF>,},0,0,1,0,1,0,1,0,0,0,0,0,0.015,0.005,0.0033333333333333335,0.2,0.07333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/calculator.java,SYNTAX,MISMATCHED_TOKEN,6,23,"mismatched input '(' expecting {';', ','}",(,"    public int multiply(int a, int b) {",0,0,1,0,1,0,0,0,1,0,0,0,0.006,0.115,0.13,0.3,0.13666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/calculator.java,SYNTAX,EXTRANEOUS_TOKEN,6,31,extraneous input 'int' expecting IDENTIFIER,int,"    public int multiply(int a, int b) {",0,0,1,0,1,0,0,1,0,0,0,0,0.006,0.155,0.13,0.1,0.14333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/calculator.java,SYNTAX,EXTRANEOUS_TOKEN,6,36,"extraneous input ')' expecting {';', ','}",),"    public int multiply(int a, int b) {",0,0,1,0,1,0,0,1,0,0,0,0,0.006,0.18,0.13,0.3,0.13666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/calculator.java,SYNTAX,MISMATCHED_TOKEN,10,27,"mismatched input '(' expecting {';', ','}",(,    public static void main(String[] args) {,0,0,1,0,1,0,0,0,1,0,0,0,0.01,0.135,0.14666666666666667,0.3,0.13666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/calculator.java,SYNTAX,MISMATCHED_TOKEN,10,41,"mismatched input ')' expecting {';', ','}",),    public static void main(String[] args) {,0,0,1,0,1,0,0,0,1,0,0,0,0.01,0.205,0.14666666666666667,0.3,0.13666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/calculator.java,SYNTAX,MISSING_TOKEN,15,1,missing '}' at '<EOF>',<EOF>,},0,0,1,0,1,0,1,0,0,0,0,0,0.015,0.005,0.0033333333333333335,0.2,0.07333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NO_ERROR,Java,samples/java/conditions.java,NONE,OTHER,0,0,,,,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/conditions.java,SYNTAX,MISSING_TOKEN,11,0,missing '}' at '<EOF>',<EOF>,,0,0,1,0,1,0,1,0,0,0,0,0,0.011,0.0,0.0,0.2,0.07333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
REMOVE_EXTRA_SEMICOLON,Java,samples/java/conditions.java,SYNTAX,MISMATCHED_TOKEN,1,25,mismatched input ';' expecting '}',;,public class conditions {;,0,0,1,0,1,0,0,0,1,0,0,0,0.001,0.125,0.08666666666666667,0.2,0.11333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FIX_TYPO_CLASS,Java,samples/java/conditions.java,SYNTAX,NO_VIABLE_ALT,1,7,no viable alternative at input 'publicclas',clas,public clas conditions {,0,0,1,0,1,0,0,0,0,1,0,0,0.001,0.035,0.08,0.1,0.14333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_SEMICOLON,Java,samples/java/conditions.java,SYNTAX,MISMATCHED_TOKEN,5,8,"mismatched input 'if' expecting {';', ','}",if,        if (x > y) {,0,0,1,0,1,0,0,0,1,0,0,0,0.005,0.04,0.06666666666666667,0.3,0.14,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/loop.java,SYNTAX,MISSING_TOKEN,4,24,missing ';' at 'i',i,        for (int i = 0; i < 10; i++) {,0,0,1,0,1,0,1,0,0,0,0,0,0.004,0.12,0.12666666666666668,0.2,0.06,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/loop.java,SYNTAX,MISSING_TOKEN,9,1,missing '}' at '<EOF>',<EOF>,},0,0,1,0,1,0,1,0,0,0,0,0,0.009,0.005,0.0033333333333333335,0.2,0.07333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/loop.java,SYNTAX,MISSING_TOKEN,4,24,missing ';' at 'i',i,        for (int i = 0; i < 10; i++) {,0,0,1,0,1,0,1,0,0,0,0,0,0.004,0.12,0.12666666666666668,0.2,0.06,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ADD_CLOSING_BRACE,Java,samples/java/loop.java,SYNTAX,MISSING_TOKEN,9,1,missing '}' at '<EOF>',<EOF>,},0,0,1,0,1,0,1,0,0,0,0,0,0.009,0.005,0.0033333333333333335,0.2,0.07333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
REMOVE_EXTRA_SEMICOLON,Java,samples/java/loop.java,SYNTAX,MISMATCHED_TOKEN,1,19,mismatched input ';' expecting '}',;,public class loop {;,0,0,1,0,1,0,0,0,1,0,0,0,0.001,0.095,0.06666666666666667,0.2,0.11333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
REMOVE_EXTRA_SEMICOLON,Java,samples/java/loop.java,SYNTAX,MISSING_TOKEN,4,24,missing ';' at 'i',i,        for (int i = 0; i < 10; i++) {,0,0,1,0,1,0,1,0,0,0,0,0,0.004,0.12,0.12666666666666668,0.2,0.06,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
